Start	End	CDS	Strand	Name	Locus_tag	Product	Bnb	JWnb	ECKnb
2353108	2353578	CDS	C	hycI	ECMDS42_2222	protease	b2717	JW2687	ECK2712
2353571	2353981	CDS	C	hycH	ECMDS42_2223	protein required for maturation of hydrogenase 3	b2718	JW2688	ECK2713
2353978	2354745	CDS	C	hycG	ECMDS42_2224	hydrogenase 3 and formate hydrogenase complex%2C HycG subunit	b2719	JW2689	ECK2714
2354745	2355287	CDS	C	hycF	ECMDS42_2225	formate hydrogenlyase complex iron-sulfur protein	b2720	JW2690	ECK2715
2355297	2357006	CDS	C	hycE	ECMDS42_2226	hydrogenase 3%2C large subunit	b2721	JW2691	ECK2716
2357024	2357947	CDS	C	hycD	ECMDS42_2227	hydrogenase 3%2C membrane subunit	b2722	JW2692	ECK2717
2357950	2359776	CDS	C	hycC	ECMDS42_2228	hydrogenase 3%2C membrane subunit	b2723	JW2693	ECK2718
2359773	2360384	CDS	C	hycB	ECMDS42_2229	hydrogenase 3%2C Fe-S subunit	b2724	JW2694	ECK2719
2360509	2360970	CDS	C	hycA	ECMDS42_2230	regulator of the transcriptional regulator FhlA	b2725	JW2695	ECK2720
2361182	2361532	CDS	D	hypA	ECMDS42_2231	hypothetical protein	b2726	JW2696	ECK2721
2361536	2362408	CDS	D	hypB	ECMDS42_2232	GTP hydrolase	b2727	JW2697	ECK2722
2362399	2362671	CDS	D	hypC	ECMDS42_2233	protein required for maturation of hydrogenases 1 and 3	b2728	JW2698	ECK2723
2362671	2363792	CDS	D	hypD	ECMDS42_2234	protein required for maturation of hydrogenases	b2729	JW2699	ECK2724
2363831	2364799	CDS	D	hypE	ECMDS42_2235	carbamoyl phosphate phosphatase%2C hydrogenase 3 maturation protein	b2730	JW2700	ECK2725
2364873	2366951	CDS	D	fhlA	ECMDS42_2236	DNA-binding transcriptional activator	b2731	JW2701	ECK2726
2366988	2367341	CDS	C	ygbA	ECMDS42_2237	predicted protein	b2732	JW2702	ECK2727
2367628	2370189	CDS	D	mutS	ECMDS42_2238	methyl-directed mismatch repair protein	b2733	JW2703	ECK2728
2370295	2370951	CDS	D	pphB	ECMDS42_2239	serine/threonine-specific protein phosphatase 2	b2734	JW2704	ECK2729
2371002	2371799	CDS	C	ygbI	ECMDS42_2240	predicted DNA-binding transcriptional regulator	b2735	JW2705	ECK2730
2371965	2372873	CDS	D	ygbJ	ECMDS42_2241	predicted dehydrogenase%2C with NAD(P)-binding Rossmann-fold domain	b2736	JW2706	ECK2731
2372870	2374036	CDS	D	ygbK	ECMDS42_2242	conserved protein	b2737	JW2707	ECK2732
2374128	2374766	CDS	D	ygbL	ECMDS42_2243	predicted class II aldolase	b2738	JW2708	ECK2733
2374771	2375547	CDS	D	ygbM	ECMDS42_2244	conserved protein	b2739	JW2709	ECK2734
2375636	2377000	CDS	D	ygbN	ECMDS42_2245	predicted transporter	b2740	JW2710	ECK2735
2377094	2378086	CDS	C	rpoS	ECMDS42_2246	RNA polymerase%2C sigma S (sigma 38) factor	b2741	JW5437	ECK2736
2378149	2379288	CDS	C	nlpD	ECMDS42_2247	predicted outer membrane lipoprotein	b2742	JW2712	ECK2737
2379428	2380054	CDS	C	pcm	ECMDS42_2248	L-isoaspartate protein carboxylmethyltransferase type II	b2743	JW2713	ECK2738
2380048	2380809	CDS	C	surE	ECMDS42_2249	broad specificity 5'(3')-nucleotidase and polyphosphatase	b2744	JW2714	ECK2739
2380790	2381839	CDS	C	truD	ECMDS42_2250	pseudoruidine synthase	b2745	JW2715	ECK2740
2381836	2382315	CDS	C	ispF	ECMDS42_2251	2C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase	b2746	JW2716	ECK2741
2382315	2383025	CDS	C	ispD	ECMDS42_2252	4-diphosphocytidyl-2C-methyl-D-erythritol synthase	b2747	JW2717	ECK2742
2383044	2383355	CDS	C	ftsB	ECMDS42_2253	cell division protein	b2748	JW2718	ECK2743
2383549	2383872	CDS	C	ygbE	ECMDS42_2254	conserved inner membrane protein	b2749	JW2719	ECK2744
2383922	2384527	CDS	C	cysC	ECMDS42_2255	adenosine 5'-phosphosulfate kinase	b2750	JW2720	ECK2745
2384527	2385954	CDS	C	cysN	ECMDS42_2256	sulfate adenylyltransferase%2C subunit 1	b2751	JW2721	ECK2746
2385956	2386864	CDS	C	cysD	ECMDS42_2257	sulfate adenylyltransferase%2C subunit 2	b2752	JW2722	ECK2747
2387116	2388153	CDS	D	iap	ECMDS42_2258	aminopeptidase in alkaline phosphatase isozyme conversion	b2753	JW2723	ECK2748
2389104	2389388	CDS	C	ygbF	ECMDS42_2259	predicted protein	b2754	JW5438	ECK2749
2389390	2390307	CDS	C	ygbT	ECMDS42_2260	conserved protein	b2755	JW2725	ECK2750
2390323	2390922	CDS	C	ygcH	ECMDS42_2261	predicted protein	b2756	JW2726	ECK2751
2390909	2391583	CDS	C	ygcI	ECMDS42_2262	predicted protein	b2757	JW5844	ECK2752
2391586	2392677	CDS	C	ygcJ	ECMDS42_2263	predicted protein	b2758	JW2728	ECK2753
2392690	2393172	CDS	C	ygcK	ECMDS42_2264	predicted protein	b2759	JW2729	ECK2754
2393165	2394673	CDS	C	ygcL	ECMDS42_2265	predicted protein	b2760	JW2730	ECK2755
2395088	2397754	CDS	C	ygcB	ECMDS42_2266	conserved protein%2C member of DEAD box family	b2761	JW2731	ECK2756
2398113	2398847	CDS	C	cysH	ECMDS42_2267	3'-phosphoadenosine 5'-phosphosulfate reductase	b2762	JW2732	ECK2757
2398922	2400634	CDS	C	cysI	ECMDS42_2268	sulfite reductase%2C beta subunit%2C NAD(P)-binding	b2763	JW2733	ECK2758
2400634	2402433	CDS	C	cysJ	ECMDS42_2269	sulfite reductase%2C alpha subunit%2C flavoprotein	b2764	JW2734	ECK2759
2402749	2403114	CDS	D	ygcM	ECMDS42_2270	6-pyruvoyl tetrahydrobiopterin synthase (PTPS)	b2765	JW2735	ECK2760
2403192	2404463	CDS	D	ygcN	ECMDS42_2271	predicted oxidoreductase%2C FAD/NAD(P)-binding domain	b2766	JW2736	ECK2761
2404454	2404714	CDS	D	ygcO	ECMDS42_2272	predicted 4Fe-4S cluster-containing protein	b2767	JW2737	ECK2762
2404731	2405306	CDS	D	ygcP	ECMDS42_2273	predicted anti-terminator regulatory protein	b2768	JW2738	ECK2763
2405454	2406314	CDS	C	ygcQ	ECMDS42_2274	predicted flavoprotein	b2769	JW5440	ECK2764
2406311	2407090	CDS	C	ygcR	ECMDS42_2275	predicted flavoprotein	b2770	JW5441	ECK2765
2407068	2408405	CDS	C	ygcS	ECMDS42_2276	predicted transporter	b2771	JW5845	ECK2766
2408499	2409953	CDS	C	ygcU	ECMDS42_2277	predicted FAD containing dehydrogenase	b4463	JW5442	ECK2767
2410023	2410808	CDS	C	ygcW	ECMDS42_2278	predicted deoxygluconate dehydrogenase	b2774	JW5443	ECK2768
2411127	2412404	CDS	D	yqcE	ECMDS42_2279	predicted transporter	b2775	JW2746	ECK2769
2412431	2413909	CDS	D	ygcE	ECMDS42_2280	predicted kinase	b2776	JW5444	ECK2770
2415282	2415953	CDS	C	ygcF	ECMDS42_2281	conserved protein	b2777	JW2748	ECK2771
2416246	2417118	CDS	D	ygcG	ECMDS42_2282	predicted protein	b2778	JW5445	ECK2772
2417178	2418476	CDS	C	eno	ECMDS42_2283	enolase	b2779	JW2750	ECK2773
2418564	2420201	CDS	C	pyrG	ECMDS42_2284	CTP synthetase	b2780	JW2751	ECK2774
2420429	2421220	CDS	C	mazG	ECMDS42_2285	nucleoside triphosphate pyrophosphohydrolase	b2781	JW2752	ECK2775
2421291	2421626	CDS	C	chpA	ECMDS42_2286	toxin of the ChpA-ChpR toxin-antitoxin system%2C endoribonuclease	b2782	JW2753	ECK2776
2421626	2421874	CDS	C	chpR	ECMDS42_2287	antitoxin of the ChpA-ChpR toxin-antitoxin system	b2783	JW2754	ECK2777
2421952	2424186	CDS	C	relA	ECMDS42_2288	(p)ppGpp synthetase I/GTP pyrophosphokinase	b2784	JW2755	ECK2778
2424234	2425535	CDS	C	rumA	ECMDS42_2289	23S rRNA (uracil-5)-methyltransferase	b2785	JW2756	ECK2779
2425592	2428348	CDS	D	barA	ECMDS42_2290	hybrid sensory histidine kinase%2C in two-component regulatory system with UvrY	b2786	JW2757	ECK2780
2428580	2429920	CDS	C	gudD	ECMDS42_2291	(D)-glucarate dehydratase 1	b2787	JW2758	ECK2781
2429941	2431281	CDS	C	gudX	ECMDS42_2292	predicted glucarate dehydratase	b2788	JW2759	ECK2782
2431283	2432635	CDS	C	gudP	ECMDS42_2293	predicted D-glucarate transporter	b2789	JW2760	ECK2783
2433070	2433519	CDS	C	yqcA	ECMDS42_2294	predicted flavoprotein	b2790	JW2761	ECK2784
2433537	2434319	CDS	C	yqcB	ECMDS42_2295	tRNA pseudouridine synthase	b2791	JW2762	ECK2785
2434319	2434648	CDS	C	yqcC	ECMDS42_2296	conserved protein	b2792	JW2763	ECK2786
2435270	2435815	CDS	C	syd	ECMDS42_2298	predicted protein	b2793	JW2764	ECK2788
2435883	2436731	CDS	D	yqcD	ECMDS42_2299	conserved protein	b2794	JW2765	ECK2789
2436843	2438207	CDS	D	ygdH	ECMDS42_2300	conserved protein	b2795	JW2766	ECK2790
2438764	2440053	CDS	D	sdaC	ECMDS42_2301	predicted serine transporter	b2796	JW2767	ECK2791
2440111	2441478	CDS	D	sdaB	ECMDS42_2302	L-serine deaminase II	b2797	JW2768	ECK2792
2441500	2442345	CDS	D	ygdG	ECMDS42_2303	Ssb-binding protein%2C misidentified as ExoIX	b2798	JW5446	ECK2793
2442400	2443551	CDS	C	fucO	ECMDS42_2304	L-1%2C2-propanediol oxidoreductase	b2799	JW2770	ECK2794
2443576	2444223	CDS	C	fucA	ECMDS42_2305	L-fuculose-1-phosphate aldolase	b2800	JW2771	ECK2795
2444770	2446086	CDS	D	fucP	ECMDS42_2306	L-fucose transporter	b2801	JW2772	ECK2796
2446119	2447894	CDS	D	fucI	ECMDS42_2307	L-fucose isomerase	b2802	JW2773	ECK2797
2447973	2449421	CDS	D	fucK	ECMDS42_2308	L-fuculokinase	b2803	JW2774	ECK2798
2449423	2449845	CDS	D	fucU	ECMDS42_2309	L-fucose mutarotase	b2804	JW2775	ECK2799
2449903	2450634	CDS	D	fucR	ECMDS42_2310	DNA-binding transcriptional activator	b2805	JW2776	ECK2800
2450678	2451778	CDS	C	ygdE	ECMDS42_2311	predicted methyltransferase	b2806	JW2777	ECK2801
2451771	2452166	CDS	C	ygdD	ECMDS42_2312	conserved inner membrane protein	b2807	JW2778	ECK2802
2452185	2453102	CDS	C	gcvA	ECMDS42_2313	DNA-binding transcriptional dual regulator	b2808	JW2779	ECK2803
2453453	2453680	CDS	C	ygdI	ECMDS42_2315	predicted protein	b2809	JW5448	ECK2805
2453872	2455077	CDS	D	csdA	ECMDS42_2316	cysteine sulfinate desulfinase	b2810	JW2781	ECK2806
2455077	2455520	CDS	D	ygdK	ECMDS42_2317	predicted Fe-S metabolism protein	b2811	JW2782	ECK2807
2455571	2456377	CDS	C	ygdL	ECMDS42_2318	conserved protein	b2812	JW2783	ECK2808
2456616	2457713	CDS	C	mltA	ECMDS42_2319	membrane-bound lytic murein transglycosylase A	b2813	JW2784	ECK2809
2458292	2459545	CDS	C	amiC	ECMDS42_2323	N-acetylmuramoyl-L-alanine amidase	b2817	JW5449	ECK2813
2459777	2461108	CDS	D	argA	ECMDS42_2324	fused acetylglutamate kinase homolog (inactive)/amino acid N-acetyltransferase	b2818	JW2786	ECK2814
2461170	2462996	CDS	C	recD	ECMDS42_2325	exonuclease V (RecBCD complex)%2C alpha chain	b2819	JW2787	ECK2815
2462996	2466538	CDS	C	recB	ECMDS42_2326	exonuclease V (RecBCD complex)%2C beta subunit	b2820	JW2788	ECK2816
2466531	2469419	CDS	C	ptr	ECMDS42_2327	protease III	b2821	JW2789	ECK2817
2469595	2472963	CDS	C	recC	ECMDS42_2328	exonuclease V (RecBCD complex)%2C gamma chain	b2822	JW2790	ECK2818
2472976	2473299	CDS	C	ppdC	ECMDS42_2329	predicted protein	b2823	JW2791	ECK2819
2473284	2473691	CDS	C	ygdB	ECMDS42_2330	predicted protein	b2824	JW5450	ECK2820
2473688	2474251	CDS	C	ppdB	ECMDS42_2331	conserved protein	b2825	JW5451	ECK2821
2474242	2474712	CDS	C	ppdA	ECMDS42_2332	conserved protein	b2826	JW2794	ECK2822
2474896	2475690	CDS	C	thyA	ECMDS42_2333	thymidylate synthetase	b2827	JW2795	ECK2823
2475697	2476572	CDS	C	lgt	ECMDS42_2334	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase	b2828	JW2796	ECK2824
2476723	2478969	CDS	C	ptsP	ECMDS42_2335	fused PEP-protein phosphotransferase (enzyme I) of PTS system	b2829	JW2797	ECK2825
2478982	2479512	CDS	C	nudH	ECMDS42_2336	nucleotide hydrolase	b2830	JW2798	ECK2826
2480197	2480886	CDS	D	mutH	ECMDS42_2337	methyl-directed mismatch repair protein	b2831	JW2799	ECK2827
2480955	2481668	CDS	D	ygdQ	ECMDS42_2338	predicted inner membrane protein	b2832	JW2800	ECK2828
2481806	2482024	CDS	D	ygdR	ECMDS42_2339	predicted protein	b2833	JW2801	ECK2829
2482132	2483172	CDS	D	tas	ECMDS42_2340	predicted oxidoreductase%2C NADP(H)-dependent aldo-keto reductase	b2834	JW2802	ECK2830
2483204	2484397	CDS	C	ygeD	ECMDS42_2341	predicted inner membrane protein	b2835	JW2803	ECK2831
2484390	2486549	CDS	C	aas	ECMDS42_2342	fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase	b2836	JW2804	ECK2832
2487134	2488165	CDS	D	galR	ECMDS42_2345	DNA-binding transcriptional repressor	b2837	JW2805	ECK2835
2488172	2489434	CDS	C	lysA	ECMDS42_2346	diaminopimelate decarboxylase%2C PLP-binding	b2838	JW2806	ECK2836
2489556	2490491	CDS	D	lysR	ECMDS42_2347	DNA-binding transcriptional dual regulator	b2839	JW2807	ECK2837
2490478	2491170	CDS	C	ygeA	ECMDS42_2348	predicted racemase	b2840	JW2808	ECK2838
2491299	2492717	CDS	C	araE	ECMDS42_2349	arabinose transporter	b2841	JW2809	ECK2839
2493032	2493793	CDS	C	kduD	ECMDS42_2350	2-deoxy-D-gluconate 3-dehydrogenase	b2842	JW2810	ECK2840
2493823	2494659	CDS	C	kduI	ECMDS42_2351	predicted 5-keto 4-deoxyuronate isomerase	b2843	JW2811	ECK2841
2494946	2496127	CDS	C	yqeF	ECMDS42_2352	predicted acyltransferase	b2844	JW5453	ECK2842
2496382	2497611	CDS	D	yqeG	ECMDS42_2353	predicted transporter	b2845	JW2813	ECK2843
2498071	2498703	CDS	D	yqeH	ECMDS42_2354	conserved protein with bipartite regulator domain	b2846	JW5454	ECK2844
2499037	2499846	CDS	D	yqeI	ECMDS42_2355	predicted transcriptional regulator	b2847	JW2815	ECK2845
2499839	2500321	CDS	D	yqeJ	ECMDS42_2356	predicted protein	b2848	JW5455	ECK2846
2500470	2500895	CDS	C	yqeK	ECMDS42_2357	predicted protein	b2849	JW2817	ECK2847
2501089	2501535	CDS	D	ygeF	ECMDS42_2358	predicted protein	b2850	JW2818	ECK2848
2501803	2502294	CDS	D	ygeG	ECMDS42_2359	predicted chaperone	b2851	JW2819	ECK2849
2502629	2504005	CDS	D	ygeH	ECMDS42_2360	predicted transcriptional regulator	b2852	JW2820	ECK2850
2504173	2504391	CDS	D	ygeI	ECMDS42_2361	predicted protein	b2853	JW5456	ECK2851
2504995	2505438	CDS	C	ygeK	ECMDS42_2363	predicted DNA-binding transcriptional regulator	b2855	JW5458	ECK2853
2505794	2506549	CDS	C	ygeR	ECMDS42_2365	tetratricopeptide repeat transcriptional regulator	b2865	JW2833	ECK2861
2507003	2509261	CDS	D	xdhA	ECMDS42_2366	xanthine dehydrogenase%2C molybdenum binding subunit	b2866	JW5462	ECK2862
2509272	2510150	CDS	D	xdhB	ECMDS42_2367	xanthine dehydrogenase%2C FAD-binding subunit	b2867	JW2835	ECK2863
2510147	2510626	CDS	D	xdhC	ECMDS42_2368	xanthine dehydrogenase%2C Fe-S binding subunit	b2868	JW2836	ECK2864
2510666	2512444	CDS	C	ygeV	ECMDS42_2369	predicted DNA-binding transcriptional regulator	b2869	JW2837	ECK2865
2512920	2514110	CDS	D	ygeW	ECMDS42_2370	conserved protein	b2870	JW5463	ECK2866
2514168	2515364	CDS	D	ygeX	ECMDS42_2371	2%2C3-diaminopropionate ammonia-lyase	b2871	JW2839	ECK2867
2515422	2516633	CDS	D	ygeY	ECMDS42_2372	predicted peptidase	b2872	JW2840	ECK2868
2516686	2518071	CDS	D	hyuA	ECMDS42_2373	D-stereospecific phenylhydantoinase	b2873	JW2841	ECK2869
2518119	2519051	CDS	D	yqeA	ECMDS42_2374	predicted amino acid kinase	b2874	JW2842	ECK2870
2519272	2520897	CDS	C	yqeB	ECMDS42_2375	conserved protein with NAD(P)-binding Rossman fold	b2875	JW2843	ECK2871
2520945	2521715	CDS	C	yqeC	ECMDS42_2376	conserved protein	b2876	JW5464	ECK2872
2521818	2522396	CDS	D	ygfJ	ECMDS42_2377	conserved protein	b2877	JW2845	ECK2873
2522718	2525816	CDS	D	ygfK	ECMDS42_2378	predicted oxidoreductase%2C Fe-S subunit	b2878	JW5923	ECK2874
2525819	2527147	CDS	D	ssnA	ECMDS42_2379	predicted chlorohydrolase/aminohydrolase	b2879	JW2847	ECK2875
2527198	2527977	CDS	D	ygfM	ECMDS42_2380	predicted oxidoreductase	b2880	JW2848	ECK2876
2527974	2530844	CDS	D	xdhD	ECMDS42_2381	fused predicted xanthine/hypoxanthine oxidase%2C molybdopterin-binding subunit/Fe-S binding subunit	b2881	JW2849	ECK2877
2531009	2532409	CDS	D	ygfO	ECMDS42_2382	predicted transporter	b2882	JW2850	ECK2878
2532424	2533743	CDS	D	guaD	ECMDS42_2383	guanine deaminase	b2883	JW5466	ECK2879
2533779	2535146	CDS	D	ygfQ	ECMDS42_2384	predicted transporter	b4464	JW5467	ECK2880
2535182	2535670	CDS	C	ygfS	ECMDS42_2385	predicted oxidoreductase%2C 4Fe-4S ferredoxin-type subunit	b2886	JW5468	ECK2881
2535670	2537589	CDS	C	ygfT	ECMDS42_2386	fused predicted oxidoreductase Fe-S subunit/nucleotide-binding subunit	b2887	JW5469	ECK2882
2538025	2539473	CDS	D	ygfU	ECMDS42_2387	predicted transporter	b2888	JW5470	ECK2883
2539723	2540271	CDS	D	idi	ECMDS42_2388	isopentenyl diphosphate isomerase	b2889	JW2857	ECK2884
2540315	2541832	CDS	C	lysS	ECMDS42_2389	lysine tRNA synthetase%2C constitutive	b2890	JW2858	ECK2885
2543031	2544764	CDS	C	recJ	ECMDS42_2391	ssDNA exonuclease%2C 5' --> 3'-specific	b2892	JW2860	ECK2887
2544770	2545480	CDS	C	dsbC	ECMDS42_2392	protein disulfide isomerase II	b2893	JW2861	ECK2888
2545505	2546401	CDS	C	xerD	ECMDS42_2393	site-specific tyrosine recombinase	b2894	JW2862	ECK2889
2546513	2547034	CDS	D	fldB	ECMDS42_2394	flavodoxin 2	b2895	JW2863	ECK2890
2547074	2547481	CDS	C	ygfX	ECMDS42_2395	predicted protein	b2896	JW2864	ECK2891
2547462	2547728	CDS	C	ygfY	ECMDS42_2396	conserved protein	b2897	JW2865	ECK2892
2547971	2548951	CDS	D	ygfZ	ECMDS42_2397	predicted folate-dependent regulatory protein	b2898	JW2866	ECK2893
2549147	2549806	CDS	C	yqfA	ECMDS42_2398	predicted oxidoreductase%2C inner membrane subunit	b2899	JW2867	ECK2894
2549970	2550281	CDS	C	yqfB	ECMDS42_2399	conserved protein	b2900	JW2868	ECK2895
2550320	2551759	CDS	D	bglA	ECMDS42_2400	6-phospho-beta-glucosidase A	b2901	JW2869	ECK2896
2551816	2552559	CDS	C	ygfF	ECMDS42_2401	predicted NAD(P)-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain	b2902	JW2870	ECK2897
2552826	2555699	CDS	C	gcvP	ECMDS42_2402	glycine decarboxylase%2C PLP-dependent%2C subunit (protein P) of glycine cleavage complex	b2903	JW2871	ECK2898
2555818	2556207	CDS	C	gcvH	ECMDS42_2403	glycine cleavage complex lipoylprotein	b2904	JW2872	ECK2899
2556231	2557325	CDS	C	gcvT	ECMDS42_2404	aminomethyltransferase%2C tetrahydrofolate-dependent%2C subunit (T protein) of glycine cleavage complex	b2905	JW2873	ECK2900
2557773	2558975	CDS	C	visC	ECMDS42_2405	predicted oxidoreductase%2C FAD/NAD(P)-binding domain	b2906	JW2874	ECK2901
2558998	2560176	CDS	C	ubiH	ECMDS42_2406	2-octaprenyl-6-methoxyphenol hydroxylase%2C FAD/NAD(P)-binding	b2907	JW2875	ECK2902
2560173	2561498	CDS	C	pepP	ECMDS42_2407	proline aminopeptidase P II	b2908	JW2876	ECK2903
2561524	2562102	CDS	C	ygfB	ECMDS42_2408	predicted protein	b2909	JW5473	ECK2904
2562270	2562599	CDS	D	zapA	ECMDS42_2409	protein that localizes to the cytokinetic ring	b2910	JW2878	ECK2905
2562899	2563447	CDS	D	ygfA	ECMDS42_2411	predicted ligase	b2912	JW2879	ECK2907
2563836	2565068	CDS	C	serA	ECMDS42_2413	D-3-phosphoglycerate dehydrogenase	b2913	JW2880	ECK2909
2565324	2565983	CDS	C	rpiA	ECMDS42_2414	ribosephosphate isomerase%2C constitutive	b2914	JW5475	ECK2910
2566039	2566269	CDS	C	yqfE	ECMDS42_2415	conserved protein	b2915	JW2882	ECK2911
2566411	2567304	CDS	D	argP	ECMDS42_2416	DNA-binding transcriptional activator%2C replication initiation inhibitor	b2916	JW2883	ECK2912
2567508	2569652	CDS	D	yliK	ECMDS42_2417	methylmalonyl-CoA mutase	b2917	JW2884	ECK2913
2569645	2570640	CDS	D	argK	ECMDS42_2418	membrane ATPase/protein kinase	b2918	JW2885	ECK2914
2570651	2571436	CDS	D	ygfG	ECMDS42_2419	methylmalonyl-CoA decarboxylase%2C biotin-independent	b2919	JW2886	ECK2915
2571460	2572938	CDS	D	ygfH	ECMDS42_2420	propionyl-CoA:succinate-CoA transferase	b2920	JW2887	ECK2916
2572935	2573831	CDS	C	ygfI	ECMDS42_2421	predicted DNA-binding transcriptional regulator	b2921	JW5476	ECK2917
2573998	2574738	CDS	C	yggE	ECMDS42_2422	conserved protein	b2922	JW2889	ECK2918
2574831	2575466	CDS	C	argO	ECMDS42_2423	arginine transporter	b2923	JW2890	ECK2919
2575605	2576465	CDS	C	mscS	ECMDS42_2424	mechanosensitive channel	b2924	JW2891	ECK2920
2576823	2577902	CDS	C	fbaA	ECMDS42_2425	fructose-bisphosphate aldolase%2C class II	b2925	JW2892	ECK2921
2578117	2579280	CDS	C	pgk	ECMDS42_2426	phosphoglycerate kinase	b2926	JW2893	ECK2922
2579330	2580349	CDS	C	epd	ECMDS42_2427	D-erythrose 4-phosphate dehydrogenase	b2927	JW2894	ECK2923
2580634	2581347	CDS	C	yggC	ECMDS42_2428	conserved protein with nucleoside triphosphate hydrolase domain	b2928	JW2895	ECK2924
2581344	2581853	CDS	C	yggD	ECMDS42_2429	predicted DNA-binding transcriptional regulator	b2929	JW2896	ECK2925
2581875	2582840	CDS	C	yggF	ECMDS42_2430	predicted hexoseP phosphatase	b2930	JW2897	ECK2926
2582837	2584114	CDS	C	yggP	ECMDS42_2431	predicted dehydrogenase	b4465	JW5477	ECK2927
2584129	2585517	CDS	C	cmtA	ECMDS42_2432	predicted fused mannitol-specific enzyme IIBC component of PTS	b2933	JW2900	ECK2928
2585545	2585988	CDS	C	cmtB	ECMDS42_2433	predicted mannitol-specific enzyme IIA component of PTS	b2934	JW2901	ECK2929
2586302	2588293	CDS	C	tktA	ECMDS42_2434	transketolase 1%2C thiamin-binding	b2935	JW5478	ECK2930
2588571	2589329	CDS	D	yggG	ECMDS42_2435	predicted peptidase	b2936	JW2903	ECK2931
2589535	2590455	CDS	C	speB	ECMDS42_2436	agmatinase	b2937	JW2904	ECK2932
2590593	2592569	CDS	C	speA	ECMDS42_2437	biosynthetic arginine decarboxylase%2C PLP-binding	b2938	JW2905	ECK2933
2592578	2592724	CDS	C	yqgB	ECMDS42_2438	predicted protein	b2939	JW2906	ECK2934
2592845	2593060	CDS	D	yqgC	ECMDS42_2439	predicted protein	b2940	JW2907	ECK2935
2593057	2593308	CDS	C	yqgD	ECMDS42_2440	predicted inner membrane protein	b2941	JW2908	ECK2936
2593364	2594518	CDS	D	metK	ECMDS42_2441	methionine adenosyltransferase 1	b2942	JW2909	ECK2937
2594942	2596336	CDS	D	galP	ECMDS42_2442	D-galactose transporter	b2943	JW2910	ECK2938
2596413	2596910	CDS	D	sprT	ECMDS42_2443	conserved protein	b2944	JW2911	ECK2939
2597083	2597814	CDS	D	yggJ	ECMDS42_2444	predicted protein	b2946	JW2913	ECK2941
2597827	2598777	CDS	D	gshB	ECMDS42_2445	glutathione synthetase	b2947	JW2914	ECK2942
2598886	2599449	CDS	D	yqgE	ECMDS42_2446	predicted protein	b2948	JW2915	ECK2943
2599449	2599865	CDS	D	yqgF	ECMDS42_2447	predicted Holliday junction resolvase	b2949	JW2916	ECK2944
2600049	2601029	CDS	C	yggR	ECMDS42_2448	predicted transporter	b2950	JW2917	ECK2945
2601047	2601751	CDS	D	yggS	ECMDS42_2449	predicted enzyme	b2951	JW2918	ECK2946
2601769	2602335	CDS	D	yggT	ECMDS42_2450	predicted inner membrane protein	b2952	JW2919	ECK2947
2602332	2602622	CDS	D	yggU	ECMDS42_2451	conserved protein	b2953	JW5479	ECK2948
2602630	2603223	CDS	D	yggV	ECMDS42_2452	dITP/XTP pyrophosphatase	b2954	JW2921	ECK2949
2603216	2604352	CDS	D	yggW	ECMDS42_2453	predicted oxidoreductase	b2955	JW2922	ECK2950
2604507	2605514	CDS	C	yggM	ECMDS42_2454	conserved protein	b2956	JW2923	ECK2951
2605631	2606677	CDS	C	ansB	ECMDS42_2455	periplasmic L-asparaginase II	b2957	JW2924	ECK2952
2606853	2607572	CDS	C	yggN	ECMDS42_2456	predicted protein	b2958	JW2925	ECK2953
2607756	2608082	CDS	C	yggL	ECMDS42_2457	predicted protein	b2959	JW2926	ECK2954
2608082	2608801	CDS	C	yggH	ECMDS42_2458	tRNA (m7G46) methyltransferase%2C SAM-dependent	b2960	JW2927	ECK2955
2608962	2610014	CDS	D	mutY	ECMDS42_2459	adenine DNA glycosylase	b2961	JW2928	ECK2956
2610042	2610317	CDS	D	yggX	ECMDS42_2460	protein that protects iron-sulfur proteins against oxidative damage	b2962	JW2929	ECK2957
2610382	2611461	CDS	D	mltC	ECMDS42_2461	membrane-bound lytic murein transglycosylase C	b2963	JW5481	ECK2958
2611663	2612919	CDS	D	nupG	ECMDS42_2462	nucleoside transporter	b2964	JW2932	ECK2959
